NodeID,PathIDs,TotalCost
289,289.0 271.0 439.0 270.0 276.0 269.0 268.0 428.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3979.98291292699
257,257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,364.3898752129103
470,470.0 141.0 468.0 36.0 135.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1225.1680381998567
419,419.0 236.0 237.0 129.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1079.7096928523902
13,13.0 137.0 56.0 1.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1825.7028488878582
481,481.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1007.7068855785961
93,93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,699.099824985415
506,506.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,702.487710786076
394,394.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2384.6636379936203
151,151.0 184.0 181.0 180.0 150.0 406.0 402.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1667.682630820067
364,364.0 362.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,751.2739465295127
249,249.0 335.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1426.3534069916875
118,118.0 117.0 102.0 101.0 110.0 98.0 100.0 286.0 283.0,701.2128557505553
206,206.0 48.0 64.0 156.0 194.0 16.0 23.0 9.0 157.0 25.0 11.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2177.6548692781707
26,26.0 138.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1620.6377725764617
335,335.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1412.381304730282
100,100.0 286.0 283.0,106.51265511826495
512,512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1048.6766731597618
280,280.0 281.0 278.0 282.0 416.0 263.0 265.0 512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1604.8207907019316
21,21.0 23.0 9.0 157.0 25.0 11.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1875.6351576790953
111,111.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,496.8210578445098
30,30.0 144.0 10.0 14.0 45.0 26.0 138.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1850.275796468911
340,340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1420.0258919074276
12,12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,971.1397546024501
132,132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1093.703607251563
281,281.0 278.0 282.0 416.0 263.0 265.0 512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1466.8741937232492
17,17.0 46.0 13.0 137.0 56.0 1.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1913.9908442904725
397,397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1595.371460060647
71,71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1117.2859246803275
442,442.0 280.0 281.0 278.0 282.0 416.0 263.0 265.0 512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,2050.892677101092
408,408.0 302.0 303.0 306.0,417.282589561771
246,246.0 247.0 248.0 249.0 335.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1511.5989753705046
224,224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1101.9540218628915
81,81.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1123.42267593908
9,9.0 157.0 25.0 11.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1811.6785158600615
276,276.0 269.0 268.0 428.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3600.248537156459
324,324.0 325.0 322.0 242.0 320.0 338.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1617.3031456726494
230,230.0 386.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,775.4936115055956
463,463.0 361.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,948.2782844604886
317,317.0 255.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1376.7096766661223
31,31.0 5.0 106.0 293.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1019.0490102789844
74,74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1047.003558241835
426,426.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2095.170507723209
480,480.0 226.0 228.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,825.4808473511317
242,242.0 320.0 338.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1515.034302060168
7,7.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1087.2912844240536
318,318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1354.395875365333
82,82.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1134.0048338038848
503,503.0 489.0 490.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,913.4236646696442
134,134.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,848.96059296291
264,264.0 415.0 413.0 412.0 514.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1391.554909751875
143,143.0 142.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2024.756407110739
414,414.0 412.0 514.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1138.0425177895331
403,403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1340.369855695146
148,148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1372.4954760491407
415,415.0 413.0 412.0 514.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1211.4908221150633
108,108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,382.67891372914823
315,315.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1393.1431403604813
210,210.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1817.434934273579
345,345.0 347.0 358.0 356.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1326.9132186245379
69,69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1248.5590110028231
433,433.0 434.0 429.0 430.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2614.5645476867794
124,124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,750.8485240606789
279,279.0 278.0 282.0 416.0 263.0 265.0 512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1608.006003595148
288,288.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,4150.3229034397555
139,139.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1590.9651339825043
389,389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,934.2986115260045
455,455.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1679.5599645576058
338,338.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1440.0267238440501
357,357.0 356.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1237.390162481972
465,465.0 134.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,861.3595448488819
34,34.0 22.0 141.0 468.0 36.0 135.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1182.3714924705857
517,517.0 516.0 118.0 117.0 102.0 101.0 110.0 98.0 100.0 286.0 283.0,1018.912519118064
54,54.0 1.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1744.9515627075398
424,424.0 425.0 426.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2298.029737218526
11,11.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1683.1484702521539
372,372.0 379.0 377.0 378.0 105.0 104.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,734.9425448622811
126,126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,752.6172835616977
384,384.0 362.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,750.8676603105386
22,22.0 141.0 468.0 36.0 135.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1147.1921261485484
204,204.0 153.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2002.226524541137
19,19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1540.734625858903
303,303.0 306.0,128.78897542419168
457,457.0 456.0 446.0 204.0 153.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2045.7417645408843
411,411.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1424.759766976617
478,478.0 228.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,804.7490223306157
265,265.0 512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1067.577041518895
130,130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,917.0047622456729
349,349.0 350.0 351.0 352.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1330.3504437421275
392,392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1778.9909272990956
152,152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1466.4410945511045
247,247.0 248.0 249.0 335.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1471.2343696866228
343,343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1224.8586444343787
115,115.0 119.0 408.0 302.0 303.0 306.0,1031.1622908044042
8,8.0 34.0 22.0 141.0 468.0 36.0 135.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1230.98266596248
312,312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1116.5986705266541
348,348.0 350.0 351.0 352.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1292.8012864949903
97,97.0 98.0 100.0 286.0 283.0,217.8792939053635
365,365.0 373.0 379.0 377.0 378.0 105.0 104.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,698.0816505507515
49,49.0 2.0 55.0 77.0 76.0 122.0 391.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1213.4748811485126
339,339.0 338.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1455.9317655286704
444,444.0 458.0 446.0 204.0 153.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2094.538061159421
228,228.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,792.5402206569523
227,227.0 480.0 226.0 228.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,835.2388777368125
495,495.0 79.0 91.0 330.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1266.7713567040653
374,374.0 365.0 373.0 379.0 377.0 378.0 105.0 104.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,706.2405047307012
387,387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,920.3769443726554
401,401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1676.8281450075842
351,351.0 352.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1275.7810265531748
47,47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1525.6874663573694
186,186.0 177.0 178.0 148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1557.0470198874846
136,136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,656.6992813772831
150,150.0 406.0 402.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1418.7452499393974
441,441.0 260.0 434.0 429.0 430.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2887.203968754957
170,170.0 142.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1992.1577286507654
376,376.0 359.0 380.0 383.0 488.0 487.0 506.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,778.0605441911936
456,456.0 446.0 204.0 153.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2026.0328010832766
32,32.0 54.0 1.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1776.9338795843987
3,3.0 32.0 54.0 1.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1822.3887103716165
459,459.0 298.0 508.0 113.0 510.0 299.0 515.0 115.0 119.0 408.0 302.0 303.0 306.0,1774.0322230506952
430,430.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2425.6624560598784
161,161.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1757.0154124288863
252,252.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1433.690270590261
412,412.0 514.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1079.108501821755
292,292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,856.7491147698391
336,336.0 317.0 255.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1427.6521756248794
131,131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1170.770062688051
362,362.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,744.87529643656
120,120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,716.733969375187
263,263.0 265.0 512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1143.5847485752688
445,445.0 28.0 155.0 207.0 156.0 194.0 16.0 23.0 9.0 157.0 25.0 11.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2212.42744223127
226,226.0 228.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,810.9534573152104
195,195.0 197.0 205.0 202.0 192.0 199.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2059.406075950839
290,290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2942.9643823677407
356,356.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1229.9117599170365
